id,title,authors.name,year,fos.name,n_citation,references,abstract
53e9a91ab7602d970326ca89,A set of goals and approaches for education in computer science,['Saul Amarel'],1971,Computer science,1,['53e9af06b7602d9703938eb8'],"In order to evaluate and plan educational programs in computer science it is important to have a clear conception of the internal structure and content of the discipline, and also of its relationships with other disciplines. It is also important to have a clear set of goals, values, and priorities in the light of which given programs can be evaluated, and new approaches can be developed."
53e9aec4b7602d97038eb9c3,Program restructuring for virtual memory,"['D. J. Hatfield', 'Gerald, J.']",1971,Computer science,161,[],"Our general experience so far has shown the display of a virtual memory use pattern to be a good diagnostic tool. The automatic sector reordering technique brings noticeable improvements in paging performance where there is room for improvement, reducing the necessary working space (for a given number of exceptions) by as much as one-third to one-half. We have worked entirely in the environment of a simple hierarchy of main memory and a uniform speed replacement memory, with all replacement blocks having the same size. We have found that the reordering process, assuming a page size of 4K bytes, also produces improvements on pages of 8K and 2K bytes with the improvements favoring the doubled page size over the halved. This is consistent with a tendency we have noticed in the programs we have examined for better packed memory to favor larger page sizes. But the page size for clustering bears a direct relationship to the program sectors themselves. It has not proved effective to cluster at the physical page size when the average sector size is half as large or more. The optimal page size for a program depends on (besides physical I/O timings) complicated patterns in the use of virtual memory, about which very little is known."
53e9b388b7602d9703e66f0b,A Cyclic-Queue Model of System Overhead in Multiprogrammed Computer Systems,"['P. A. W. Lewis', 'G. S. Shedler']",1971,Computer science,35,['53e99a2bb7602d97022854c4'],"A probabilistic model is presented of a multiprogrammed computer system operat- ing under demand paging. The model contains an explicit representation of system overhead, the CPU requirements and paging characteristics of the program load being described statis- tically. Expressions for steady-state CPU problem program time, CPU overhead time, and channel utilization are obtained. Some numerical results are given which quantify the gains in CPU utilization obtained from multiprogramming . It is also pointed out heuristically and demonstrated numerically that an actual decrease in CPU utilization results if there is too much overhead associated with multiprogramming and if the average time between page ex- ceptions decreases too rapidly with increasing number of multiprogrammed jobs."
53e9b698b7602d9704209826,An Estimate of the Store Size Necessary for Dynamic Storage Allocation,['J. M. Robson'],1971,Computer science,18,[],Dynamic storage allocation using fixed blocks is usually inefficient in its use of store. The amount of store needed depends on the allocation strategy used. It is proved that for any strategy the amount of store needed is bounded below by a function which rises log- arithmically with the size of blocks used. A certain strategy is shown to exceed this bound by a factor of at most 13/4. The exact amount of store needed is found for the case when blocks have sizes 1 and 2 only.
53e9b782b7602d97043267c3,On Network Linguistics and the Conversational Design of Queueing Networks,"['K. B. Irani', 'V. L. Wallace']",1971,Computer science,22,[],"Network diagrams are a frequent means of problem description in many technical disciplines. However, problem-oriented graphic systems which use network diagrams as the medium of communication require translators. These accept the information provided in the network diagrams, associate mathematical meaning with the symbols of the diagram, and then transform that meaning into a model of the entire network which is capable of computer solution. A formal framework for these operations, constituting a useful linguistic approach to the translator functions, is offered. The approach is illustrated for Markovian queueing networks."
558ab64a84ae84d265bf3493,A Fault-Tolerant Information Processing Concept for Space Vehicles,"['Hopkins, A.L., Jr.']",1971,Computer science,26,[],"A distributed fault-tolerant information processing system is proposed, comprising a central multiprocessor, dedicated local processors, and multiplexed inputâ€“output buses connecting them together. The processors in the multiprocessor are duplicated for error detection, which is felt to be less expensive than using coded redundancy of comparable effectiveness. Error recovery is made possible by a triplicated scratchpad memory in each processor. The main multiprocessor memory uses replicated memory for error detection and correction. Local processors use any of three conventional redundancy techniques: voting, duplex pairs with backup, and duplex pairs in independent subsystems."
53e997ecb7602d9701fea3eb,Ancient Babylonian algorithms,['Donald E. Knuth'],1972,Computer science,100,[],"The early origins of mathematics are discussed, emphasizing those aspects which seem to be of greatest interest from the standpoint of computer science. A number of old Babylonian tablets, many of which have never before been translated into English, are quoted."
53e99c20b7602d97024ccf69,A system for interprocess communication in a resource sharing computer network,['David C. Walden'],1972,Computer science,87,['53e9a790b7602d97030c8b43'],A system of communication between processes in a time-sharing system is described and the communication system is extended so that it may be used between processes distributed throughout a computer network. The hypothetical application of the system to an existing network is discussed.
53e99ca8b7602d970255b5e5,Nonpriority Multiprogramming Systems Under Heavy Demand Conditionsâ€”Customers' Viewpoint,['I. Mitrani'],1972,Computer science,23,['53e9b388b7602d9703e66f0b'],"A simple cyclic-queue model of a multiprogramming system with a fixed number of tasks is analyzed in its steady state. Expressions for queue-size distribution, average rate of job completions, and average stay-in-the-syst em time are derived. A measure of system efficiency alternative to processor utilization is suggested and optimal values for the degree of multiprogramming are given for various values of the parameters."
53e99d74b7602d970262e2cc,Computers and society: a proposed course for computer scientists,"['E. Horowitz', 'H. L. Morgan', 'A. C. Shaw']",1972,Computer science,19,[],"The purpose of this paper is to describe a course concerned with both the effects of computers on society and the responsibilities of computer scientists to society. The impact of computers is divided into five components: political, economic, cultural, social, and moral; the main part of the paper defines each component and presents examples of the relevant issues. In the remaining portions the possible formats for such a course are discussed, a topic by topic outline is given, and a selected set of references is listed. It is hoped that the proposal will make it easier to initiate courses on this subject."
53e9a8f8b7602d9703246207,Interference between communicating parallel processes,"['Philip Gilbert', 'W. J. Chandler']",1972,Computer science,30,[],"Various kinds of interference between communicating parallel processes have been examined by Dijkstra, Knuth, and others. Solutions have been given for the mutual exclusion problem and associated subproblems, in the form of parallel programs, and informal proofs of correctness have been given for these solutions.In this paper a system of parallel processes is regarded as a machine which proceeds from one state S (i.e. a collection of pertinent data values and process configurations) to a next state Sâ€² in accordance with a transition rule S â‡’ Sâ€².A set of such rules yields sequences of states, which dictate the system's behavior. The mutual exclusion problem and the associated subproblems are formulated as questions of inclusion between sets of states, or of the existence of certain sequences. A mechanical proof procedure is shown, which will either verify (prove the correctness of) or discredit (prove the incorrectness of) an attempted solution, with respect to any of the interference properties.It is shown how to calculate transition rules from the â€œpartial rulesâ€ by which the individual processes operate. The formation of partial rules and the calculation of transition rules are both applicable to hardware processes as well as to software processes, and symmetry between processes is not required."
